Year,SCL,Species
1989,89.9,Caretta caretta
1989,90,Caretta caretta
1989,90,Caretta caretta
1989,90,Caretta caretta
1989,90,Caretta caretta
1989,90,Caretta caretta
1989,90.2,Caretta caretta
1989,90.2,Caretta caretta
1989,90.4,Caretta caretta
1989,90.5,Caretta caretta
1989,90.5,Caretta caretta
1989,90.6,Caretta caretta
1989,90.8,Caretta caretta
1989,90.8,Caretta caretta
1989,90.8,Caretta caretta
1989,91,Caretta caretta
1989,91,Caretta caretta
1989,91.1,Caretta caretta
1989,91.2,Caretta caretta
1989,91.2,Caretta caretta
1989,91.5,Caretta caretta
1989,91.9,Caretta caretta
1989,92,Caretta caretta
1989,92.1,Caretta caretta
1989,92.2,Caretta caretta
1989,92.2,Caretta caretta
1989,92.2,Caretta caretta
1989,92.3,Caretta caretta
1989,92.4,Caretta caretta
1989,92.7,Caretta caretta
1989,93.1,Caretta caretta
1989,93.1,Caretta caretta
1989,93.2,Caretta caretta
1989,93.2,Caretta caretta
1989,93.6,Caretta caretta
1989,93.7,Caretta caretta
1989,93.9,Caretta caretta
1989,93.9,Caretta caretta
1989,93.9,Caretta caretta
1989,93.9,Caretta caretta
1989,94,Caretta caretta
1989,94,Caretta caretta
1989,94,Caretta caretta
1989,94.2,Caretta caretta
1989,94.4,Caretta caretta
1989,94.5,Caretta caretta
1989,95,Caretta caretta
1989,95,Caretta caretta
1989,95.1,Caretta caretta
1989,95.2,Caretta caretta
1989,95.2,Caretta caretta
1989,95.6,Caretta caretta
1989,95.6,Caretta caretta
1989,95.7,Caretta caretta
1989,95.8,Caretta caretta
1989,95.8,Caretta caretta
1989,95.9,Caretta caretta
1989,96,Caretta caretta
1989,96.1,Caretta caretta
1989,96.1,Caretta caretta
1989,96.1,Caretta caretta
1989,96.2,Caretta caretta
1989,96.2,Caretta caretta
1989,96.2,Caretta caretta
1989,96.2,Caretta caretta
1989,96.3,Caretta caretta
1989,96.4,Caretta caretta
1989,96.5,Caretta caretta
1989,96.9,Caretta caretta
1989,96.9,Caretta caretta
1989,97,Caretta caretta
1989,97,Caretta caretta
1989,97,Caretta caretta
1989,97.1,Caretta caretta
1989,97.3,Caretta caretta
1989,97.5,Caretta caretta
1989,97.8,Caretta caretta
1989,98.6,Caretta caretta
1989,99.2,Caretta caretta
1989,99.2,Caretta caretta
1989,99.6,Caretta caretta
1989,99.9,Caretta caretta
1989,101.3,Caretta caretta
1989,101.9,Caretta caretta
1989,101.9,Caretta caretta
1989,102.5,Caretta caretta
1990,81.3,Caretta caretta
1990,83.2,Caretta caretta
1990,83.6,Caretta caretta
1990,83.7,Caretta caretta
1990,83.9,Caretta caretta
1990,84,Caretta caretta
1990,84.2,Caretta caretta
1990,84.9,Caretta caretta
1990,85,Caretta caretta
1990,85.1,Caretta caretta
1990,85.3,Caretta caretta
1990,85.5,Caretta caretta
1990,85.5,Caretta caretta
1990,85.6,Caretta caretta
1990,85.7,Caretta caretta
1990,85.8,Caretta caretta
1990,85.9,Caretta caretta
1990,86.1,Caretta caretta
1990,86.2,Caretta caretta
1990,86.3,Caretta caretta
1990,86.4,Caretta caretta
1990,86.5,Caretta caretta
1990,86.6,Caretta caretta
1990,86.7,Caretta caretta
1990,86.7,Caretta caretta
1990,86.8,Caretta caretta
1990,87.1,Caretta caretta
1990,87.1,Caretta caretta
1990,87.2,Caretta caretta
1990,87.3,Caretta caretta
1990,87.5,Caretta caretta
1990,87.8,Caretta caretta
1990,87.9,Caretta caretta
1990,88.1,Caretta caretta
1990,88.3,Caretta caretta
1990,88.3,Caretta caretta
1990,88.4,Caretta caretta
1990,88.5,Caretta caretta
1990,88.5,Caretta caretta
1990,88.7,Caretta caretta
1990,88.7,Caretta caretta
1990,88.7,Caretta caretta
1990,88.9,Caretta caretta
1990,88.9,Caretta caretta
1990,89.5,Caretta caretta
1990,89.5,Caretta caretta
1990,89.8,Caretta caretta
1990,89.9,Caretta caretta
1990,89.9,Caretta caretta
1990,90,Caretta caretta
1990,90,Caretta caretta
1990,90,Caretta caretta
1990,90.1,Caretta caretta
1990,90.3,Caretta caretta
1990,90.5,Caretta caretta
1990,90.6,Caretta caretta
1990,90.6,Caretta caretta
1990,90.7,Caretta caretta
1990,90.8,Caretta caretta
1990,90.8,Caretta caretta
1990,91,Caretta caretta
1990,91.2,Caretta caretta
1990,91.4,Caretta caretta
1990,91.4,Caretta caretta
1990,91.5,Caretta caretta
1990,91.8,Caretta caretta
1990,91.9,Caretta caretta
1990,91.9,Caretta caretta
1990,92,Caretta caretta
1990,92.1,Caretta caretta
1990,92.2,Caretta caretta
1990,92.7,Caretta caretta
1990,92.8,Caretta caretta
1990,92.9,Caretta caretta
1990,93,Caretta caretta
1990,93,Caretta caretta
1990,93.1,Caretta caretta
1990,93.3,Caretta caretta
1990,93.4,Caretta caretta
1990,93.4,Caretta caretta
1990,93.7,Caretta caretta
1990,93.7,Caretta caretta
1990,93.8,Caretta caretta
1990,93.9,Caretta caretta
1990,94,Caretta caretta
1990,94,Caretta caretta
1990,94.2,Caretta caretta
1990,94.2,Caretta caretta
1990,94.6,Caretta caretta
1990,94.6,Caretta caretta
1990,95,Caretta caretta
1990,95.2,Caretta caretta
1990,95.2,Caretta caretta
1990,95.4,Caretta caretta
1990,95.5,Caretta caretta
1990,95.7,Caretta caretta
1990,95.7,Caretta caretta
1990,95.7,Caretta caretta
1990,95.9,Caretta caretta
1990,95.9,Caretta caretta
1990,95.9,Caretta caretta
1990,95.9,Caretta caretta
1990,96,Caretta caretta
1990,96,Caretta caretta
1990,96.2,Caretta caretta
1990,96.2,Caretta caretta
1990,96.5,Caretta caretta
1990,96.5,Caretta caretta
1990,96.8,Caretta caretta
1990,96.9,Caretta caretta
1990,97,Caretta caretta
1990,97,Caretta caretta
1990,97.3,Caretta caretta
1990,97.6,Caretta caretta
1990,97.7,Caretta caretta
1990,97.9,Caretta caretta
1990,98.2,Caretta caretta
1990,98.9,Caretta caretta
1990,99,Caretta caretta
1990,99.3,Caretta caretta
1990,99.3,Caretta caretta
1990,99.7,Caretta caretta
1990,99.8,Caretta caretta
1990,100.6,Caretta caretta
1990,101.9,Caretta caretta
1990,103.2,Caretta caretta
1991,77,Caretta caretta
1991,78.1,Caretta caretta
1991,78.2,Caretta caretta
1991,78.4,Caretta caretta
1991,80,Caretta caretta
1991,80.7,Caretta caretta
1991,81.2,Caretta caretta
1991,81.4,Caretta caretta
1991,81.5,Caretta caretta
1991,81.5,Caretta caretta
1991,82,Caretta caretta
1991,82,Caretta caretta
1991,82.2,Caretta caretta
1991,82.3,Caretta caretta
1991,82.7,Caretta caretta
1991,82.7,Caretta caretta
1991,82.8,Caretta caretta
1991,83.4,Caretta caretta
1991,83.4,Caretta caretta
1991,83.4,Caretta caretta
1991,83.5,Caretta caretta
1991,83.9,Caretta caretta
1991,84.4,Caretta caretta
1991,84.5,Caretta caretta
1991,84.6,Caretta caretta
1991,84.9,Caretta caretta
1991,84.9,Caretta caretta
1991,84.9,Caretta caretta
1991,85,Caretta caretta
1991,85,Caretta caretta
1991,85.3,Caretta caretta
1991,85.3,Caretta caretta
1991,85.4,Caretta caretta
1991,85.4,Caretta caretta
1991,85.6,Caretta caretta
1991,85.6,Caretta caretta
1991,86,Caretta caretta
1991,86,Caretta caretta
1991,86,Caretta caretta
1991,86.1,Caretta caretta
1991,86.1,Caretta caretta
1991,86.5,Caretta caretta
1991,86.9,Caretta caretta
1991,86.9,Caretta caretta
1991,86.9,Caretta caretta
1991,87,Caretta caretta
1991,87.2,Caretta caretta
1991,87.3,Caretta caretta
1991,87.4,Caretta caretta
1991,87.4,Caretta caretta
1991,87.4,Caretta caretta
1991,87.4,Caretta caretta
1991,87.6,Caretta caretta
1991,87.6,Caretta caretta
1991,87.6,Caretta caretta
1991,87.7,Caretta caretta
1991,87.8,Caretta caretta
1991,87.9,Caretta caretta
1991,87.9,Caretta caretta
1991,88,Caretta caretta
1991,88,Caretta caretta
1991,88,Caretta caretta
1991,88.1,Caretta caretta
1991,88.1,Caretta caretta
1991,88.1,Caretta caretta
1991,88.2,Caretta caretta
1991,88.2,Caretta caretta
1991,88.3,Caretta caretta
1991,88.4,Caretta caretta
1991,88.4,Caretta caretta
1991,88.4,Caretta caretta
1991,88.4,Caretta caretta
1991,88.4,Caretta caretta
1991,88.6,Caretta caretta
1991,88.6,Caretta caretta
1991,88.6,Caretta caretta
1991,88.6,Caretta caretta
1991,88.7,Caretta caretta
1991,88.7,Caretta caretta
1991,88.9,Caretta caretta
1991,88.9,Caretta caretta
1991,89.2,Caretta caretta
1991,89.2,Caretta caretta
1991,89.2,Caretta caretta
1991,89.2,Caretta caretta
1991,89.2,Caretta caretta
1991,89.4,Caretta caretta
1991,89.5,Caretta caretta
1991,89.5,Caretta caretta
1991,89.5,Caretta caretta
1991,89.6,Caretta caretta
1991,89.7,Caretta caretta
1991,89.7,Caretta caretta
1991,89.7,Caretta caretta
1991,89.8,Caretta caretta
1991,90,Caretta caretta
1991,90,Caretta caretta
1991,90,Caretta caretta
1991,90,Caretta caretta
1991,90,Caretta caretta
1991,90,Caretta caretta
1991,90.1,Caretta caretta
1991,90.1,Caretta caretta
1991,90.1,Caretta caretta
1991,90.1,Caretta caretta
1991,90.2,Caretta caretta
1991,90.2,Caretta caretta
1991,90.2,Caretta caretta
1991,90.3,Caretta caretta
1991,90.4,Caretta caretta
1991,90.5,Caretta caretta
1991,90.6,Caretta caretta
1991,90.6,Caretta caretta
1991,90.9,Caretta caretta
1991,91.1,Caretta caretta
1991,91.1,Caretta caretta
1991,91.3,Caretta caretta
1991,91.4,Caretta caretta
1991,91.5,Caretta caretta
1991,91.6,Caretta caretta
1991,91.6,Caretta caretta
1991,91.7,Caretta caretta
1991,91.8,Caretta caretta
1991,91.9,Caretta caretta
1991,92,Caretta caretta
1991,92.1,Caretta caretta
1991,92.1,Caretta caretta
1991,92.2,Caretta caretta
1991,92.3,Caretta caretta
1991,92.5,Caretta caretta
1991,92.7,Caretta caretta
1991,93.1,Caretta caretta
1991,93.2,Caretta caretta
1991,93.2,Caretta caretta
1991,93.3,Caretta caretta
1991,93.3,Caretta caretta
1991,93.3,Caretta caretta
1991,93.4,Caretta caretta
1991,93.6,Caretta caretta
1991,93.6,Caretta caretta
1991,93.6,Caretta caretta
1991,93.6,Caretta caretta
1991,93.7,Caretta caretta
1991,93.9,Caretta caretta
1991,94,Caretta caretta
1991,94,Caretta caretta
1991,94.1,Caretta caretta
1991,94.1,Caretta caretta
1991,94.3,Caretta caretta
1991,94.3,Caretta caretta
1991,94.4,Caretta caretta
1991,94.5,Caretta caretta
1991,94.6,Caretta caretta
1991,94.6,Caretta caretta
1991,94.9,Caretta caretta
1991,94.9,Caretta caretta
1991,94.9,Caretta caretta
1991,95,Caretta caretta
1991,95,Caretta caretta
1991,95.1,Caretta caretta
1991,95.2,Caretta caretta
1991,95.3,Caretta caretta
1991,95.4,Caretta caretta
1991,95.7,Caretta caretta
1991,96,Caretta caretta
1991,96,Caretta caretta
1991,96,Caretta caretta
1991,96,Caretta caretta
1991,96.1,Caretta caretta
1991,96.1,Caretta caretta
1991,96.3,Caretta caretta
1991,96.4,Caretta caretta
1991,96.4,Caretta caretta
1991,96.4,Caretta caretta
1991,96.5,Caretta caretta
1991,96.5,Caretta caretta
1991,96.6,Caretta caretta
1991,96.6,Caretta caretta
1991,96.7,Caretta caretta
1991,97,Caretta caretta
1991,97.1,Caretta caretta
1991,97.1,Caretta caretta
1991,97.3,Caretta caretta
1991,97.4,Caretta caretta
1991,97.6,Caretta caretta
1991,97.7,Caretta caretta
1991,97.8,Caretta caretta
1991,97.8,Caretta caretta
1991,97.9,Caretta caretta
1991,97.9,Caretta caretta
1991,98,Caretta caretta
1991,98,Caretta caretta
1991,98.1,Caretta caretta
1991,98.1,Caretta caretta
1991,98.4,Caretta caretta
1991,98.6,Caretta caretta
1991,98.7,Caretta caretta
1991,99.3,Caretta caretta
1991,99.5,Caretta caretta
1991,99.8,Caretta caretta
1991,100,Caretta caretta
1991,100.1,Caretta caretta
1991,100.3,Caretta caretta
1991,100.3,Caretta caretta
1991,100.6,Caretta caretta
1991,100.6,Caretta caretta
1991,100.8,Caretta caretta
1991,102.7,Caretta caretta
1991,103,Caretta caretta
1991,103,Caretta caretta
1991,103.4,Caretta caretta
1991,104.9,Caretta caretta
1992,77.8,Caretta caretta
1992,78.7,Caretta caretta
1992,78.8,Caretta caretta
1992,79.1,Caretta caretta
1992,79.4,Caretta caretta
1992,79.6,Caretta caretta
1992,79.6,Caretta caretta
1992,80.2,Caretta caretta
1992,80.4,Caretta caretta
1992,80.8,Caretta caretta
1992,81,Caretta caretta
1992,81.8,Caretta caretta
1992,82.2,Caretta caretta
1992,82.4,Caretta caretta
1992,82.7,Caretta caretta
1992,83.1,Caretta caretta
1992,83.1,Caretta caretta
1992,83.2,Caretta caretta
1992,83.3,Caretta caretta
1992,83.6,Caretta caretta
1992,83.8,Caretta caretta
1992,84.1,Caretta caretta
1992,84.1,Caretta caretta
1992,84.3,Caretta caretta
1992,84.4,Caretta caretta
1992,85.2,Caretta caretta
1992,85.4,Caretta caretta
1992,85.4,Caretta caretta
1992,85.6,Caretta caretta
1992,85.9,Caretta caretta
1992,85.9,Caretta caretta
1992,86,Caretta caretta
1992,86.2,Caretta caretta
1992,86.3,Caretta caretta
1992,86.4,Caretta caretta
1992,86.7,Caretta caretta
1992,86.9,Caretta caretta
1992,87.2,Caretta caretta
1992,87.3,Caretta caretta
1992,87.5,Caretta caretta
1992,87.5,Caretta caretta
1992,87.6,Caretta caretta
1992,87.6,Caretta caretta
1992,87.7,Caretta caretta
1992,87.7,Caretta caretta
1992,87.7,Caretta caretta
1992,87.7,Caretta caretta
1992,87.8,Caretta caretta
1992,87.8,Caretta caretta
1992,87.9,Caretta caretta
1992,87.9,Caretta caretta
1992,87.9,Caretta caretta
1992,88,Caretta caretta
1992,88,Caretta caretta
1992,88,Caretta caretta
1992,88.1,Caretta caretta
1992,88.2,Caretta caretta
1992,88.5,Caretta caretta
1992,88.7,Caretta caretta
1992,88.8,Caretta caretta
1992,88.9,Caretta caretta
1992,88.9,Caretta caretta
1992,88.9,Caretta caretta
1992,89,Caretta caretta
1992,89,Caretta caretta
1992,89.1,Caretta caretta
1992,89.1,Caretta caretta
1992,89.3,Caretta caretta
1992,89.3,Caretta caretta
1992,89.3,Caretta caretta
1992,89.3,Caretta caretta
1992,89.3,Caretta caretta
1992,89.4,Caretta caretta
1992,89.4,Caretta caretta
1992,89.4,Caretta caretta
1992,89.5,Caretta caretta
1992,89.8,Caretta caretta
1992,89.8,Caretta caretta
1992,90,Caretta caretta
1992,90,Caretta caretta
1992,90,Caretta caretta
1992,90,Caretta caretta
1992,90.1,Caretta caretta
1992,90.1,Caretta caretta
1992,90.2,Caretta caretta
1992,90.4,Caretta caretta
1992,90.4,Caretta caretta
1992,90.4,Caretta caretta
1992,90.5,Caretta caretta
1992,90.5,Caretta caretta
1992,90.6,Caretta caretta
1992,90.8,Caretta caretta
1992,90.8,Caretta caretta
1992,90.8,Caretta caretta
1992,90.8,Caretta caretta
1992,90.9,Caretta caretta
1992,91,Caretta caretta
1992,91,Caretta caretta
1992,91.2,Caretta caretta
1992,91.2,Caretta caretta
1992,91.4,Caretta caretta
1992,91.7,Caretta caretta
1992,91.7,Caretta caretta
1992,91.7,Caretta caretta
1992,91.7,Caretta caretta
1992,91.8,Caretta caretta
1992,91.8,Caretta caretta
1992,91.9,Caretta caretta
1992,92,Caretta caretta
1992,92.1,Caretta caretta
1992,92.3,Caretta caretta
1992,92.3,Caretta caretta
1992,92.3,Caretta caretta
1992,92.4,Caretta caretta
1992,92.4,Caretta caretta
1992,92.4,Caretta caretta
1992,92.5,Caretta caretta
1992,92.5,Caretta caretta
1992,92.6,Caretta caretta
1992,92.6,Caretta caretta
1992,92.7,Caretta caretta
1992,92.7,Caretta caretta
1992,92.8,Caretta caretta
1992,92.8,Caretta caretta
1992,92.8,Caretta caretta
1992,92.9,Caretta caretta
1992,92.9,Caretta caretta
1992,93.1,Caretta caretta
1992,93.1,Caretta caretta
1992,93.2,Caretta caretta
1992,93.3,Caretta caretta
1992,93.3,Caretta caretta
1992,93.4,Caretta caretta
1992,93.4,Caretta caretta
1992,93.5,Caretta caretta
1992,93.5,Caretta caretta
1992,93.5,Caretta caretta
1992,93.7,Caretta caretta
1992,93.7,Caretta caretta
1992,93.9,Caretta caretta
1992,93.9,Caretta caretta
1992,94,Caretta caretta
1992,94.1,Caretta caretta
1992,94.1,Caretta caretta
1992,94.2,Caretta caretta
1992,94.4,Caretta caretta
1992,94.5,Caretta caretta
1992,94.6,Caretta caretta
1992,94.8,Caretta caretta
1992,94.8,Caretta caretta
1992,94.9,Caretta caretta
1992,94.9,Caretta caretta
1992,94.9,Caretta caretta
1992,95,Caretta caretta
1992,95,Caretta caretta
1992,95.1,Caretta caretta
1992,95.1,Caretta caretta
1992,95.2,Caretta caretta
1992,95.2,Caretta caretta
1992,95.2,Caretta caretta
1992,95.2,Caretta caretta
1992,95.3,Caretta caretta
1992,95.3,Caretta caretta
1992,95.4,Caretta caretta
1992,95.5,Caretta caretta
1992,95.6,Caretta caretta
1992,95.6,Caretta caretta
1992,95.7,Caretta caretta
1992,95.8,Caretta caretta
1992,95.8,Caretta caretta
1992,95.8,Caretta caretta
1992,95.9,Caretta caretta
1992,95.9,Caretta caretta
1992,96.1,Caretta caretta
1992,96.1,Caretta caretta
1992,96.1,Caretta caretta
1992,96.2,Caretta caretta
1992,96.2,Caretta caretta
1992,96.3,Caretta caretta
1992,96.3,Caretta caretta
1992,96.5,Caretta caretta
1992,96.5,Caretta caretta
1992,96.6,Caretta caretta
1992,96.6,Caretta caretta
1992,96.7,Caretta caretta
1992,96.7,Caretta caretta
1992,96.8,Caretta caretta
1992,96.8,Caretta caretta
1992,96.8,Caretta caretta
1992,96.8,Caretta caretta
1992,96.9,Caretta caretta
1992,96.9,Caretta caretta
1992,97,Caretta caretta
1992,97.1,Caretta caretta
1992,97.2,Caretta caretta
1992,97.4,Caretta caretta
1992,97.5,Caretta caretta
1992,97.6,Caretta caretta
1992,97.6,Caretta caretta
1992,97.8,Caretta caretta
1992,97.9,Caretta caretta
1992,97.9,Caretta caretta
1992,98,Caretta caretta
1992,98.1,Caretta caretta
1992,98.1,Caretta caretta
1992,98.2,Caretta caretta
1992,98.4,Caretta caretta
1992,98.6,Caretta caretta
1992,98.6,Caretta caretta
1992,98.9,Caretta caretta
1992,98.9,Caretta caretta
1992,98.9,Caretta caretta
1992,99,Caretta caretta
1992,99.1,Caretta caretta
1992,99.2,Caretta caretta
1992,99.2,Caretta caretta
1992,99.2,Caretta caretta
1992,99.4,Caretta caretta
1992,99.6,Caretta caretta
1992,99.6,Caretta caretta
1992,100.1,Caretta caretta
1992,100.7,Caretta caretta
1992,100.9,Caretta caretta
1992,101,Caretta caretta
1992,101.2,Caretta caretta
1992,101.4,Caretta caretta
1992,101.4,Caretta caretta
1992,101.7,Caretta caretta
1992,102,Caretta caretta
1992,102,Caretta caretta
1992,102.1,Caretta caretta
1992,102.1,Caretta caretta
1992,102.4,Caretta caretta
1992,102.6,Caretta caretta
1992,102.7,Caretta caretta
1992,103.8,Caretta caretta
1992,104.1,Caretta caretta
1992,104.9,Caretta caretta
1992,107,Caretta caretta
1992,107.5,Caretta caretta
1992,109.1,Caretta caretta
1993,80.8,Caretta caretta
1993,81.1,Caretta caretta
1993,81.8,Caretta caretta
1993,81.8,Caretta caretta
1993,82,Caretta caretta
1993,82.1,Caretta caretta
1993,82.2,Caretta caretta
1993,82.3,Caretta caretta
1993,82.6,Caretta caretta
1993,83.3,Caretta caretta
1993,83.5,Caretta caretta
1993,83.7,Caretta caretta
1993,83.7,Caretta caretta
1993,83.8,Caretta caretta
1993,83.8,Caretta caretta
1993,84.1,Caretta caretta
1993,84.1,Caretta caretta
1993,84.2,Caretta caretta
1993,84.4,Caretta caretta
1993,84.8,Caretta caretta
1993,84.9,Caretta caretta
1993,84.9,Caretta caretta
1993,84.9,Caretta caretta
1993,84.9,Caretta caretta
1993,85,Caretta caretta
1993,85.5,Caretta caretta
1993,85.7,Caretta caretta
1993,85.7,Caretta caretta
1993,85.8,Caretta caretta
1993,85.8,Caretta caretta
1993,85.9,Caretta caretta
1993,86,Caretta caretta
1993,86.1,Caretta caretta
1993,86.3,Caretta caretta
1993,86.4,Caretta caretta
1993,86.4,Caretta caretta
1993,86.4,Caretta caretta
1993,86.6,Caretta caretta
1993,86.7,Caretta caretta
1993,86.8,Caretta caretta
1993,86.9,Caretta caretta
1993,87.1,Caretta caretta
1993,87.1,Caretta caretta
1993,87.4,Caretta caretta
1993,87.5,Caretta caretta
1993,87.5,Caretta caretta
1993,87.5,Caretta caretta
1993,87.6,Caretta caretta
1993,87.7,Caretta caretta
1993,87.7,Caretta caretta
1993,87.7,Caretta caretta
1993,87.7,Caretta caretta
1993,87.8,Caretta caretta
1993,87.8,Caretta caretta
1993,87.9,Caretta caretta
1993,87.9,Caretta caretta
1993,88,Caretta caretta
1993,88,Caretta caretta
1993,88.1,Caretta caretta
1993,88.4,Caretta caretta
1993,88.4,Caretta caretta
1993,88.5,Caretta caretta
1993,88.5,Caretta caretta
1993,88.7,Caretta caretta
1993,88.7,Caretta caretta
1993,88.7,Caretta caretta
1993,88.7,Caretta caretta
1993,88.8,Caretta caretta
